t,q0,q1,q2,q3,q4,q5,eig0,eig1,eig2,eig3,eig4,eig5,vcmd0,vcmd1,vcmd2,vcmd3,vcmd4,vcmd5,vreal0,vreal1,vreal2,vreal3,vreal4,vreal5
124.930,-0.17566,-1.35926,2.24934,-2.29549,-1.76892,-0.02953,0.10110,0.14077,0.23300,1.00736,2.13067,3.64859,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03121,0.00800,0.00091,-0.00057,0.00360,0.00239
124.981,-0.17586,-1.35733,2.24666,-2.29497,-1.76891,-0.02986,0.10144,0.14137,0.23318,1.00736,2.13178,3.64992,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03118,0.00799,0.00086,-0.00057,0.00362,0.00239
125.032,-0.17603,-1.35572,2.24442,-2.29454,-1.76891,-0.03013,0.10171,0.14187,0.23334,1.00737,2.13270,3.65104,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03116,0.00797,0.00083,-0.00057,0.00363,0.00240
125.083,-0.17622,-1.35379,2.24174,-2.29402,-1.76890,-0.03045,0.10204,0.14247,0.23353,1.00737,2.13382,3.65238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
125.134,-0.17637,-1.35234,2.23973,-2.29363,-1.76890,-0.03069,0.10229,0.14293,0.23367,1.00738,2.13466,3.65339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
125.185,-0.17646,-1.35139,2.23840,-2.29336,-1.76890,-0.03085,0.10245,0.14323,0.23377,1.00738,2.13521,3.65406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
125.237,-0.17651,-1.35090,2.23771,-2.29323,-1.76889,-0.03093,0.10254,0.14338,0.23382,1.00738,2.13550,3.65441,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03110,0.00794,0.00072,-0.00055,0.00368,0.00242
125.287,-0.17652,-1.35079,2.23757,-2.29320,-1.76889,-0.03095,0.10255,0.14341,0.23383,1.00738,2.13556,3.65448,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03110,0.00794,0.00071,-0.00055,0.00368,0.00242
125.338,-0.17658,-1.35024,2.23681,-2.29306,-1.76889,-0.03104,0.10265,0.14358,0.23388,1.00738,2.13588,3.65486,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03109,0.00793,0.00070,-0.00055,0.00369,0.00242
125.389,-0.17668,-1.34919,2.23535,-2.29278,-1.76889,-0.03121,0.10282,0.14391,0.23399,1.00739,2.13649,3.65560,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03108,0.00793,0.00068,-0.00055,0.00370,0.00243
125.440,-0.17686,-1.34736,2.23280,-2.29228,-1.76888,-0.03151,0.10313,0.14448,0.23418,1.00739,2.13756,3.65689,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03105,0.00791,0.00064,-0.00055,0.00372,0.00244
125.492,-0.17702,-1.34575,2.23057,-2.29186,-1.76888,-0.03178,0.10339,0.14498,0.23436,1.00740,2.13850,3.65802,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03103,0.00790,0.00060,-0.00054,0.00373,0.00244
125.542,-0.17720,-1.34382,2.22790,-2.29134,-1.76887,-0.03209,0.10371,0.14558,0.23456,1.00740,2.13963,3.65938,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03100,0.00789,0.00056,-0.00054,0.00375,0.00245
125.592,-0.17736,-1.34221,2.22567,-2.29092,-1.76886,-0.03235,0.10397,0.14608,0.23474,1.00741,2.14057,3.66051,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03098,0.00787,0.00052,-0.00053,0.00377,0.00246
125.644,-0.17754,-1.34028,2.22299,-2.29041,-1.76886,-0.03266,0.10428,0.14668,0.23495,1.00741,2.14170,3.66187,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03096,0.00786,0.00048,-0.00053,0.00379,0.00246
125.694,-0.17766,-1.33900,2.22121,-2.29007,-1.76885,-0.03287,0.10449,0.14708,0.23510,1.00742,2.14246,3.66278,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03094,0.00785,0.00045,-0.00053,0.00380,0.00247
125.745,-0.17784,-1.33707,2.21854,-2.28956,-1.76884,-0.03318,0.10480,0.14768,0.23532,1.00742,2.14360,3.66415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
125.796,-0.17798,-1.33562,2.21654,-2.28918,-1.76884,-0.03341,0.10503,0.14813,0.23548,1.00743,2.14446,3.66518,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03089,-0.00782,-0.00037,0.00052,-0.00384,-0.00248
125.847,-0.17805,-1.33482,2.21542,-2.28896,-1.76883,-0.03354,0.10515,0.14838,0.23558,1.00743,2.14494,3.66575,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03088,-0.00782,-0.00035,0.00052,-0.00384,-0.00248
125.898,-0.17810,-1.33427,2.21466,-2.28882,-1.76883,-0.03363,0.10524,0.14855,0.23564,1.00743,2.14526,3.66614,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03087,-0.00781,-0.00034,0.00051,-0.00385,-0.00249
125.949,-0.17810,-1.33428,2.21466,-2.28882,-1.76883,-0.03363,0.10524,0.14855,0.23564,1.00743,2.14526,3.66614,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03087,-0.00781,-0.00034,0.00051,-0.00385,-0.00249
126.000,-0.17805,-1.33483,2.21543,-2.28896,-1.76883,-0.03354,0.10515,0.14838,0.23558,1.00743,2.14493,3.66575,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03088,-0.00782,-0.00035,0.00052,-0.00384,-0.00248
126.051,-0.17795,-1.33589,2.21690,-2.28923,-1.76884,-0.03337,0.10498,0.14805,0.23545,1.00743,2.14430,3.66499,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03090,-0.00783,-0.00038,0.00052,-0.00383,-0.00248
126.101,-0.17778,-1.33774,2.21944,-2.28971,-1.76885,-0.03308,0.10469,0.14748,0.23524,1.00742,2.14322,3.66369,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03092,-0.00784,-0.00042,0.00052,-0.00381,-0.00247
126.152,-0.17763,-1.33934,2.22167,-2.29013,-1.76885,-0.03282,0.10444,0.14698,0.23506,1.00741,2.14227,3.66255,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03094,-0.00785,-0.00045,0.00053,-0.00380,-0.00247
126.203,-0.17745,-1.34128,2.22433,-2.29063,-1.76886,-0.03251,0.10413,0.14638,0.23484,1.00741,2.14113,3.66118,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03097,-0.00787,-0.00050,0.00053,-0.00378,-0.00246
126.254,-0.17730,-1.34288,2.22656,-2.29105,-1.76887,-0.03225,0.10387,0.14588,0.23467,1.00740,2.14019,3.66005,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03099,-0.00788,-0.00053,0.00054,-0.00376,-0.00245
126.304,-0.17715,-1.34449,2.22878,-2.29147,-1.76887,-0.03199,0.10361,0.14538,0.23449,1.00740,2.13925,3.65892,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03101,-0.00789,-0.00057,0.00054,-0.00375,-0.00245
126.356,-0.17696,-1.34642,2.23145,-2.29197,-1.76888,-0.03167,0.10329,0.14478,0.23429,1.00739,2.13812,3.65756,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03104,-0.00791,-0.00061,0.00054,-0.00373,-0.00244
126.406,-0.17680,-1.34803,2.23368,-2.29239,-1.76888,-0.03141,0.10302,0.14428,0.23412,1.00739,2.13718,3.65644,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03106,-0.00792,-0.00065,0.00055,-0.00371,-0.00243
126.457,-0.17662,-1.34997,2.23635,-2.29290,-1.76889,-0.03109,0.10270,0.14368,0.23392,1.00738,2.13606,3.65509,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03109,-0.00793,-0.00069,0.00055,-0.00369,-0.00242
126.508,-0.17646,-1.35158,2.23858,-2.29332,-1.76890,-0.03083,0.10243,0.14318,0.23375,1.00738,2.13513,3.65396,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03111,-0.00794,-0.00073,0.00056,-0.00367,-0.00242
126.559,-0.17627,-1.35351,2.24125,-2.29383,-1.76890,-0.03051,0.10211,0.14258,0.23356,1.00737,2.13401,3.65262,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03113,-0.00796,-0.00077,0.00056,-0.00365,-0.00241
126.610,-0.17614,-1.35480,2.24304,-2.29417,-1.76891,-0.03029,0.10189,0.14218,0.23343,1.00737,2.13327,3.65172,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03115,-0.00797,-0.00080,0.00056,-0.00364,-0.00240
126.661,-0.17597,-1.35641,2.24527,-2.29460,-1.76891,-0.03003,0.10161,0.14168,0.23327,1.00736,2.13234,3.65061,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03117,-0.00798,-0.00084,0.00057,-0.00363,-0.00240
126.712,-0.17578,-1.35834,2.24794,-2.29511,-1.76892,-0.02970,0.10128,0.14108,0.23309,1.00736,2.13123,3.64927,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03120,-0.00799,-0.00088,0.00057,-0.00361,-0.00239
126.763,-0.17561,-1.35995,2.25017,-2.29554,-1.76892,-0.02943,0.10100,0.14058,0.23294,1.00735,2.13031,3.64816,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,-0.00800,-0.00092,0.00058,-0.00359,-0.00238
126.813,-0.17548,-1.36124,2.25196,-2.29588,-1.76892,-0.02922,0.10077,0.14017,0.23282,1.00735,2.12958,3.64727,0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03123,-0.00801,-0.00095,0.00058,-0.00358,-0.00238
126.863,-0.17531,-1.36285,2.25419,-2.29631,-1.76893,-0.02894,0.10049,0.13967,0.23267,1.00734,2.12866,3.64616,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03125,0.00802,0.00099,-0.00058,0.00356,0.00237
126.914,-0.17516,-1.36431,2.25620,-2.29670,-1.76893,-0.02870,0.10023,0.13922,0.23254,1.00734,2.12783,3.64516,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03127,0.00803,0.00102,-0.00059,0.00355,0.00236
126.965,-0.17506,-1.36527,2.25753,-2.29695,-1.76893,-0.02854,0.10006,0.13892,0.23245,1.00734,2.12729,3.64450,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03128,0.00804,0.00104,-0.00059,0.00354,0.00236
127.015,-0.17501,-1.36573,2.25817,-2.29707,-1.76893,-0.02846,0.09998,0.13878,0.23241,1.00734,2.12703,3.64418,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03129,0.00804,0.00105,-0.00059,0.00353,0.00236
127.067,-0.17502,-1.36570,2.25812,-2.29706,-1.76893,-0.02846,0.09999,0.13879,0.23241,1.00734,2.12705,3.64421,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03129,0.00804,0.00105,-0.00059,0.00353,0.00236
127.117,-0.17507,-1.36516,2.25737,-2.29692,-1.76893,-0.02855,0.10008,0.13896,0.23246,1.00734,2.12735,3.64458,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03128,0.00804,0.00104,-0.00059,0.00354,0.00236
127.168,-0.17518,-1.36413,2.25594,-2.29664,-1.76893,-0.02873,0.10027,0.13928,0.23255,1.00734,2.12794,3.64529,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03127,0.00803,0.00102,-0.00058,0.00355,0.00237
127.219,-0.17537,-1.36230,2.25341,-2.29615,-1.76893,-0.02904,0.10059,0.13985,0.23272,1.00735,2.12898,3.64654,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03125,0.00802,0.00098,-0.00058,0.00357,0.00237
127.269,-0.17554,-1.36069,2.25117,-2.29571,-1.76892,-0.02931,0.10087,0.14035,0.23287,1.00735,2.12990,3.64765,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03123,0.00801,0.00094,-0.00058,0.00358,0.00238
127.320,-0.17571,-1.35908,2.24894,-2.29527,-1.76892,-0.02958,0.10115,0.14085,0.23302,1.00736,2.13082,3.64877,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03120,0.00800,0.00090,-0.00057,0.00360,0.00239
127.370,-0.17587,-1.35747,2.24670,-2.29484,-1.76891,-0.02985,0.10143,0.14135,0.23317,1.00736,2.13174,3.64988,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03118,0.00799,0.00086,-0.00057,0.00362,0.00239
127.421,-0.17607,-1.35554,2.24402,-2.29432,-1.76891,-0.03017,0.10177,0.14196,0.23336,1.00737,2.13285,3.65122,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03116,0.00797,0.00082,-0.00056,0.00363,0.00240
127.472,-0.17623,-1.35394,2.24179,-2.29389,-1.76890,-0.03044,0.10204,0.14246,0.23352,1.00737,2.13378,3.65234,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03114,0.00796,0.00078,-0.00056,0.00365,0.00241
127.523,-0.17639,-1.35233,2.23956,-2.29346,-1.76890,-0.03071,0.10231,0.14296,0.23368,1.00738,2.13471,3.65346,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03112,0.00795,0.00075,-0.00056,0.00367,0.00242
127.574,-0.17658,-1.35040,2.23688,-2.29294,-1.76889,-0.03103,0.10264,0.14356,0.23388,1.00738,2.13583,3.65481,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03109,0.00793,0.00070,-0.00055,0.00369,0.00242
127.624,-0.17671,-1.34911,2.23509,-2.29260,-1.76889,-0.03124,0.10286,0.14396,0.23401,1.00739,2.13658,3.65571,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03107,0.00793,0.00067,-0.00055,0.00370,0.00243
127.675,-0.17690,-1.34718,2.23242,-2.29208,-1.76888,-0.03156,0.10318,0.14456,0.23421,1.00739,2.13771,3.65706,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03105,0.00791,0.00063,-0.00055,0.00372,0.00244
127.725,-0.17706,-1.34557,2.23019,-2.29165,-1.76888,-0.03182,0.10344,0.14506,0.23438,1.00740,2.13864,3.65819,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03103,0.00790,0.00059,-0.00054,0.00374,0.00244
127.775,-0.17721,-1.34396,2.22796,-2.29123,-1.76887,-0.03208,0.10371,0.14556,0.23455,1.00740,2.13959,3.65933,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03100,0.00789,0.00056,-0.00054,0.00375,0.00245
127.827,-0.17736,-1.34236,2.22573,-2.29080,-1.76886,-0.03234,0.10397,0.14606,0.23473,1.00741,2.14053,3.66046,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03098,0.00787,0.00052,-0.00053,0.00377,0.00246
127.878,-0.17752,-1.34075,2.22350,-2.29038,-1.76886,-0.03260,0.10423,0.14656,0.23491,1.00741,2.14148,3.66160,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03096,0.00786,0.00048,-0.00053,0.00378,0.00246
127.929,-0.17770,-1.33882,2.22083,-2.28987,-1.76885,-0.03292,0.10454,0.14716,0.23512,1.00742,2.14261,3.66296,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03094,0.00785,0.00044,-0.00053,0.00380,0.00247
127.980,-0.17788,-1.33689,2.21816,-2.28936,-1.76884,-0.03323,0.10484,0.14776,0.23535,1.00742,2.14375,3.66433,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03091,0.00783,0.00040,-0.00052,0.00382,0.00248
128.031,-0.17803,-1.33529,2.21593,-2.28894,-1.76884,-0.03348,0.10510,0.14826,0.23553,1.00743,2.14471,3.66547,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03089,0.00782,0.00036,-0.00052,0.00384,0.00248
128.082,-0.17815,-1.33400,2.21415,-2.28860,-1.76883,-0.03369,0.10530,0.14866,0.23568,1.00743,2.14547,3.66639,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03087,0.00781,0.00033,-0.00051,0.00385,0.00249
128.133,-0.17832,-1.33207,2.21148,-2.28810,-1.76882,-0.03399,0.10560,0.14926,0.23591,1.00744,2.14662,3.66776,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03084,0.00780,0.00029,-0.00051,0.00387,0.00249
128.184,-0.17850,-1.33015,2.20881,-2.28759,-1.76881,-0.03430,0.10589,0.14986,0.23614,1.00744,2.14777,3.66914,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03082,0.00778,0.00025,-0.00050,0.00389,0.00250
128.235,-0.17864,-1.32854,2.20659,-2.28717,-1.76881,-0.03455,0.10614,0.15035,0.23634,1.00745,2.14873,3.67029,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03079,0.00777,0.00021,-0.00050,0.00391,0.00251
128.286,-0.17878,-1.32694,2.20437,-2.28676,-1.76880,-0.03481,0.10638,0.15085,0.23654,1.00745,2.14969,3.67144,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03077,0.00775,0.00018,-0.00050,0.00393,0.00251
128.336,-0.17895,-1.32501,2.20170,-2.28626,-1.76879,-0.03511,0.10667,0.15145,0.23678,1.00746,2.15085,3.67283,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03074,0.00774,0.00014,-0.00049,0.00395,0.00252
128.387,-0.17909,-1.32341,2.19948,-2.28584,-1.76878,-0.03536,0.10690,0.15194,0.23699,1.00746,2.15182,3.67399,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03072,0.00773,0.00010,-0.00049,0.00396,0.00253
128.437,-0.17926,-1.32148,2.19682,-2.28535,-1.76877,-0.03566,0.10719,0.15254,0.23724,1.00747,2.15298,3.67538,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03069,0.00771,0.00006,-0.00048,0.00398,0.00253
128.489,-0.17943,-1.31956,2.19415,-2.28485,-1.76876,-0.03596,0.10747,0.15314,0.23749,1.00747,2.15415,3.67677,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03067,0.00769,0.00002,-0.00048,0.00400,0.00254
128.540,-0.17959,-1.31763,2.19149,-2.28435,-1.76875,-0.03625,0.10774,0.15373,0.23775,1.00748,2.15532,3.67817,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03064,0.00768,-0.00003,-0.00047,0.00402,0.00255
128.591,-0.17970,-1.31635,2.18972,-2.28402,-1.76874,-0.03645,0.10793,0.15413,0.23792,1.00748,2.15610,3.67910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.642,-0.17982,-1.31491,2.18772,-2.28365,-1.76873,-0.03667,0.10813,0.15457,0.23812,1.00749,2.15698,3.68015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.693,-0.17990,-1.31397,2.18642,-2.28341,-1.76873,-0.03682,0.10826,0.15486,0.23825,1.00749,2.15756,3.68084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.744,-0.17994,-1.31350,2.18578,-2.28329,-1.76873,-0.03689,0.10833,0.15500,0.23831,1.00749,2.15784,3.68117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.795,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.846,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.897,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.947,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
128.998,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.049,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.100,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.150,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.201,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.252,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.303,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.354,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.405,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.457,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.508,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.559,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.610,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.661,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.712,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.763,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.814,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.865,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.916,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.967,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
130.019,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
130.070,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
130.121,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
130.173,-0.17994,-1.31350,2.18577,-2.28329,-1.76873,-0.03689,0.10833,0.15501,0.23831,1.00749,2.15784,3.68118,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00764,0.03460,0.00273,0.00136,-0.00268,-0.00548
130.224,-0.18012,-1.31348,2.18573,-2.28329,-1.76876,-0.03705,0.10833,0.15502,0.23832,1.00749,2.15785,3.68122,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00764,0.03460,0.00273,0.00136,-0.00268,-0.00548
